,RET,T,STD,MDD,ACC,SHARP,R2VaR,R2CVaR
2005,0.25024284364956983,2.754452096511703,0.05517157693401447,0.019394056955159396,1.1082767065269574,3.9919620915128378,-0.10267233586736317,-1.204671265334303
2006,0.25999711852361873,3.2112380690867806,0.07103257855896104,0.06735442772358245,1.2473500285943724,3.237910310868247,-0.08435423844640297,-1.2841274641690124
2007,0.13265853241518388,2.003705518093884,0.0617419754742365,0.031799956061205586,1.1270734389816341,1.6627024261318124,-0.04482966893593634,-1.5272718247951669
2008,0.05932059383622601,1.1983640332161092,0.048381739537335336,0.06497954799679542,1.0578681080111516,0.6060260361990463,-0.0258100171313319,-3.13849722616048
2009,0.11820304747861421,2.302517114747034,0.04815225856367296,0.01944317716478513,1.114244073315238,1.8317530705643033,-0.0460187273547955,-1.437441957320416
2010,0.0423540852307458,1.6432303936564439,0.024873072716456755,0.024014535625012663,1.0406396784814056,0.4966851249774208,-0.042522060018539844,-1.475489010456019
2011,0.00768888403154766,0.17008952719834886,0.052065187166179104,0.05400103017041447,1.0074438862628081,-0.42852272665880975,-0.003348477140330385,-0.33646808183883137
2012,0.05640766520188656,1.202250792828521,0.04557955503566306,0.02768654745103056,1.0543393540045745,0.5793752304344408,-0.024176518723356247,-2.4547070564324898
2013,-0.03012885937670251,-0.5375638273407753,0.05267306423224616,0.06724156098855973,0.9715208953273637,-1.1415485362989752,0.015678693678738406,0.4647028203749379
2014,0.07259083247149589,1.1943735465534127,0.05918474869988374,0.03632753804469949,1.070504974039551,0.7196251299041092,-0.029378599580516387,-2.1306315489089944
2015,0.02583371184601302,0.4432870209276224,0.06057564617997094,0.084664086356985,1.0250034269148125,-0.06877827009238813,-0.01253525838243495,-1.4349292675667682
2016,0.06369731568155901,1.3184144993650757,0.04681461805756968,0.028453774783419525,1.061614144326057,0.719803281105918,-0.029246742422543895,-1.7860117331559213
2017,0.09214290205035214,2.0406902481283646,0.042863223218752085,0.02080800592650236,1.0890911937258316,1.4497953579740466,-0.05131325328913217,-1.317040802340536
2018,0.0011783084509693342,0.047591181684471434,0.047693844776938665,0.060412571990607865,1.001136202108429,-0.6043063142388297,-0.0011385902544195396,-0.09021341426408656
